Index,Data.available.as.of.24.May.2017,Data.Downloaded,CatalogID,LocID,iso.code,CountryName.UN,CountryName.MICS,StartYear,EndYear,Type,Phase,Recode,SurveyName,ShortName,Survey.code,Name.for.labels,StartDate,EndDate,RefDate,ImplementingOrg,OfficialName,Births.Recode,Births.Raw,Couples.Recode,HH.Recode,HH.Raw,Height.WeightScores,Individual.Recode,Individual.Raw,Childrens.Recode,Childrens.Raw,Male.Recode,Male.Raw,HHMember.Recode,HHMember.Raw,Verbal.Autopsy,HIVTestData,Other.Biomarkers,Wealth.Index,Service.Availability,Other,Download.notes,Sample.Type.Female.x,Sample.Type.Male,Sample.Size.HH,Sample.Size.Female,Sample.Size.Male,Sample.Age.Female,Sample.Age.Male,Deaths.HH,Deaths.Causes,Verbal.Autopsy.1,Sibling.Female,Sibling.Male,Orphanhood.Female,Orphanhood.Male,Pregnancy.History,Health.Expenditures,Maternal.Mortality,Genital.Mutilation,Abortion,Micronutrients,Migration,AIDS.Test,Geography,Availability,Child.mort.processed,Child.mort.indirect.only,Siblings.processed,PregRelCode,PregRelCode.notes,MosquitoNets,Functioning.Disability.Children.5.17,Global.Adults.Tobacco,Status,Reports,Updated.by,Updated.on,Notes,Sample.Type.Female,FieldWorkStart,FieldWorkEnd,FieldWorkMiddle
220,Y,Y,2299,84,BLZ,Belize,Belize,2006,2006,NA,MICS3,MICS,Belize 2006 Multiple Indicator Cluster Survey,2006 MICS,bz3,Belize 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,bzhh3,NA,,bzwm3,NA,bzch3,NA,,NA,bzhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-02-01,2006-03-31,2006.166992
230,Y,Y,4988,84,BLZ,Belize,Belize,2011,2011,NA,MICS4,MICS,Belize 2011 Multiple Indicator Cluster Survey,2011 MICS,bz4,Belize 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,bzhh4,NA,,bzwm4,NA,bzch4,NA,,NA,bzhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2011-06-13,2011-08-05,2011.52002
560,Y,Y,1935,180,COD,Democratic Republic of the Congo,"Congo, Democratic Republic of the",2001,2001,NA,MICS2,MICS,Democratic Republic of the Congo 2001 Multiple Indicator Cluster Survey,2001 MICS,cd2,Democratic Republic of the Congo 2001 MICS,2001,2001,2001.5,NA,NA,,NA,NA,cdhh2,NA,,cdwm2,NA,cdch2,NA,,NA,cdhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2001-04-15,2001-10-15,2001.540039
570,Y,Y,4996,180,COD,Democratic Republic of the Congo,"Congo, Democratic Republic of the",2010,2010,NA,MICS4,MICS,Democratic Republic of the Congo 2010 Multiple Indicator Cluster Survey,2010 MICS,cd4,Democratic Republic of the Congo 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,cdhh4,NA,,cdwm4,NA,cdch4,NA,,NA,cdhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2010-02-08,2010-04-26,2010.209961
470,Y,Y,1934,140,CAF,Central African Republic,Central African Republic,2000,2000,NA,MICS2,MICS,Central African Republic 2000 Multiple Indicator Cluster Survey,2000 MICS,cf2,Central African Republic 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,cfhh2,NA,,cfwm2,NA,cfch2,NA,,NA,cfhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2000.5
480,Y,Y,54,140,CAF,Central African Republic,Central African Republic,2006,2006,NA,MICS3,MICS,Central African Republic 2006 Multiple Indicator Cluster Survey,2006 MICS,cf3,Central African Republic 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,cfhh3,NA,,cfwm3,NA,cfch3,NA,,NA,cfhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cfmm3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-07-01,2006-11-08,2006.680054
490,Y,Y,4991,140,CAF,Central African Republic,Central African Republic,2010,2010,NA,MICS4,MICS,Central African Republic 2010 Multiple Indicator Cluster Survey,2010 MICS,cf4,Central African Republic 2010 MICS,2010,2010,2011,NA,NA,,NA,NA,cfhh4,NA,,cfwm4,NA,cfch4,NA,cfmn4,NA,cfhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Biomarker,Final,Summary",,,,All Women,2010-06-22,2011-01-07,2010.73999
400,Y,Y,4430,384,CIV,Côte d'Ivoire,Côte d'Ivoire,2000,2000,NA,MICS2,MICS,Côte d'Ivoire 2000 Multiple Indicator Cluster Survey,2000 MICS,ci2,Côte d'Ivoire 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,cihh2,NA,,ciwm2,NA,cich2,NA,,NA,cihl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-06-08,2000-08-08,2000.520996
410,Y,Y,2398,384,CIV,Côte d'Ivoire,Côte d'Ivoire,2006,2006,NA,MICS3,MICS,Côte d'Ivoire 2006 Multiple Indicator Cluster Survey,2006 MICS,ci3,Côte d'Ivoire 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,cihh3,NA,,ciwm3,NA,cich3,NA,,NA,cihl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-08-14,2006-10-31,2006.725952
430,Y,Y,1914,120,CMR,Cameroon,Cameroon,2000,2000,NA,MICS2,MICS,Cameroon 2000 Multiple Indicator Cluster Survey,2000 MICS,cm2,Cameroon 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,cmhh2,NA,,cmwm2,NA,cmch2,NA,,NA,cmhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-07-01,2000-08-27,2000.579956
440,Y,Y,2312,120,CMR,Cameroon,Cameroon,2006,2006,NA,MICS3,MICS,Cameroon 2006 Multiple Indicator Cluster Survey,2006 MICS,cm3,Cameroon 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,cmhh3,NA,,cmwm3,NA,cmch3,NA,,NA,cmhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-05-02,2006-06-20,2006.400024
450,Y,Y,5641,120,CMR,Cameroon,Cameroon,2014,2014,NA,MICS5,MICS,Cameroon 2014 Multiple Indicator Cluster Survey,2014 MICS,cm5,Cameroon 2014 MICS,2014,2014,2014.5,NA,NA,cmbh5,NA,NA,cmhh5,NA,,cmwm5,NA,cmch5,NA,cmmn5,NA,cmhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cmtn5,,cmgats5,Completed,"Final,Key findings",AD,24-May-17,,All Women,0,0,2014.5
580,Y,Y,4993,188,CRI,Costa Rica,Costa Rica,2011,2011,NA,MICS4,MICS,Costa Rica 2011 Multiple Indicator Cluster Survey,2011 MICS,cr4,Costa Rica 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,crhh4,NA,,crwm4,NA,crch4,NA,,NA,crhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2011-09-26,2011-11-27,2011.819946
620,Y,Y,2338,192,CUB,Cuba,Cuba,2006,2006,NA,MICS3,MICS,Cuba 2006 Multiple Indicator Cluster Survey,2006 MICS,cu3,Cuba 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,cuhh3,NA,,cuwm3,NA,cuch3,NA,,NA,cuhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-03-01,2006-06-30,2006.328979
630,Y,Y,4994,192,CUB,Cuba,Cuba,2010,2011,NA,MICS4,MICS,Cuba 2010-2011 Multiple Indicator Cluster Survey,2010-2011 MICS,cu4,Cuba 2010-2011 MICS,2010,2011,2011,NA,NA,,NA,NA,cuhh4,NA,,cuwm4,NA,cuch4,NA,,NA,cuhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,AD,17-Aug-16,,All Women,2010-11-01,2011-04-30,2011.079956
640,Y,Y,5673,192,CUB,Cuba,Cuba,2014,2014,NA,MICS5,MICS,Cuba 2014 Multiple Indicator Cluster Survey,2014 MICS,cu5,Cuba 2014 MICS,2014,2014,2014.5,NA,NA,,NA,NA,cuhh5,NA,,cuwm5,NA,cuch5,NA,cumn5,NA,cuhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,17-Aug-16,,All Women,2014-02-01,2014-09-28,2014.410034
650,Y,Y,1922,262,DJI,Djibouti,Djibouti,2006,2006,NA,MICS3,MICS,Djibouti 2006 Multiple Indicator Cluster Survey,2006 MICS,dj3,Djibouti 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,djhh3,NA,,djwm3,NA,djch3,NA,,NA,djhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-06-23,2006-08-23,2006.55896
660,Y,Y,1910,214,DOM,Dominican Republic,Dominican Republic,2000,2000,NA,MICS2,MICS,Dominican Republic 2000 Multiple Indicator Cluster Survey,2000 MICS,dr2,Dominican Republic 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,drhh2,NA,,drwm2,NA,drch2,NA,,NA,drhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,AD,17-Aug-16,,All Women,2000-10-31,2000-12-10,2000.890015
670,Y,Y,5674,214,DOM,Dominican Republic,Dominican Republic,2014,2014,NA,MICS5,MICS,Dominican Republic 2014 Multiple Indicator Cluster Survey,2014 MICS,dr5,Dominican Republic 2014 MICS,2014,2014,2014.5,NA,NA,drbh5,NA,NA,drhh5,NA,,drwm5,NA,drch5,NA,,NA,drhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,17-Aug-16,,All Women,2014-06-01,2014-08-31,2014.540039
690,N,N,NA,NA,N/A,N/A,Egypt (Sub-national),2013,2014,NA,MICS5,MICS,Egypt (Sub-national) 2013-2014 Multiple Indicator Cluster Survey,,eg4,Egypt (Sub-national) 2013-2014 MICS,2013,2014,2014,NA,NA,egbh4,NA,NA,eghh4,NA,,egwm4,NA,egch4,NA,,NA,eghl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,SK,7/25/2016,,Ever married,,,
720,Y,Y,1921,226,GNQ,Equatorial Guinea,Equatorial Guinea,2000,2000,NA,MICS2,MICS,Equatorial Guinea 2000 Multiple Indicator Cluster Survey,2000 MICS,eq2,Equatorial Guinea 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,eqhh2,NA,,eqwm2,NA,eqch2,NA,,NA,eqhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2000.5
700,Y,Y,5561,222,SLV,El Salvador,El Salvador,2014,2014,NA,MICS5,MICS,El Salvador 2014 MICS,2014 MICS,es5,El Salvador 2014 MICS,2014,2014,2014.5,NA,NA,esbh5,NA,NA,eshh5,NA,,eswm5,NA,esch5,NA,,NA,eshl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,01-Feb-17,,All Women,2014-03-01,2014-09-28,2014.449951
890,Y,Y,1895,624,GNB,Guinea-Bissau,Guinea-Bissau,2000,2000,NA,MICS2,MICS,Guinea-Bissau 2000 Multiple Indicator Cluster Survey,2000 MICS,gb2,Guinea-Bissau 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,gbhh2,NA,,gbwm2,NA,gbch2,NA,,NA,gbhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-04-10,2000-05-25,2000.337036
900,Y,Y,176,624,GNB,Guinea-Bissau,Guinea-Bissau,2006,2006,NA,MICS3,MICS,Guinea-Bissau 2006 Multiple Indicator Cluster Survey,2006 MICS,gb3,Guinea-Bissau 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,gbhh3,NA,,gbwm3,NA,gbch3,NA,,NA,gbhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-05-12,2006-06-12,2006.402954
920,Y,Y,5637,624,GNB,Guinea-Bissau,Guinea-Bissau,2014,2014,NA,MICS5,MICS,Guinea-Bissau 2014 Multiple Indicator Cluster Survey,2014 MICS,gb5,Guinea-Bissau 2014 MICS,2014,2014,2014.5,NA,NA,gbbh5,NA,NA,gbhh5,NA,,gbwm5,NA,gbch5,NA,gbmn5,NA,gbhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gbmm5,gbfg5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gbtn5,,,Completed,"Final,Key findings",AD,16-Jan-17,,All Women,2014-03-01,2014-07-31,2014.369995
800,Y,Y,1900,268,GEO,Georgia,Georgia,2005,2005,NA,MICS3,MICS,Georgia 2005 Multiple Indicator Cluster Survey,2005 MICS,ge3,Georgia 2005 MICS,2005,2005,2005.5,NA,NA,,NA,NA,gehh3,NA,,gewm3,NA,gech3,NA,,NA,gehl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-11-01,2005-12-31,2005.917969
820,Y,Y,166,288,GHA,Ghana,Ghana,2006,2006,NA,MICS3,MICS,Ghana 2006 Multiple Indicator Cluster Survey,2006 MICS,gh3,Ghana 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,ghhh3,NA,,ghwm3,NA,ghch3,NA,,NA,ghhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-08-01,2006-10-31,2006.707031
830,Y,Y,5000,288,GHA,Ghana,Ghana,2011,2011,NA,MICS4,MICS,Ghana 2011 Multiple Indicator Cluster Survey,2011 MICS,gh4,Ghana 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,ghhh4,NA,ghbh4,ghwm4,NA,ghch4,NA,ghmn4,NA,ghhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2011-09-01,2011-12-31,2011.829956
760,Y,Y,1907,270,GMB,Gambia,Gambia,2000,2000,NA,MICS2,MICS,Gambia 2000 Multiple Indicator Cluster Survey,2000 MICS,gm2,Gambia 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,gmhh2,NA,,gmwm2,NA,gmch2,NA,,NA,gmhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-05-01,2000-06-30,2000.416016
770,Y,Y,736,270,GMB,Gambia,Gambia,2005,2006,NA,MICS3,MICS,Gambia 2005-2006 Multiple Indicator Cluster Survey,2005-2006 MICS,gm3,Gambia 2005-2006 MICS,2005,2006,2006,NA,NA,,NA,NA,gmhh3,NA,,gmwm3,NA,gmch3,NA,,NA,gmhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-12-01,2006-03-31,2006.082031
930,Y,Y,1939,328,GUY,Guyana,Guyana,2000,2000,NA,MICS2,MICS,Guyana 2000 Multiple Indicator Cluster Survey,2000 MICS,gy2,Guyana 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,gyhh2,NA,,gywm2,NA,gych2,NA,,NA,gyhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-08-01,2000-10-31,2000.709961
940,Y,Y,1893,328,GUY,Guyana,Guyana,2006,2007,NA,MICS3,MICS,Guyana 2006 Multiple Indicator Cluster Survey,2006 MICS,gy3,Guyana 2006 MICS,2006,2007,2007,NA,NA,,NA,NA,gyhh3,NA,,gywm3,NA,gych3,NA,,NA,gyhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-03-31,2007-01-15,2006.640015
950,Y,Y,5675,328,GUY,Guyana,Guyana,2014,2014,NA,MICS5,MICS,Guyana 2014 Multiple Indicator Cluster Survey,2014 MICS,gy5,Guyana 2014 MICS,2014,2014,2014.5,NA,NA,gybh5,NA,NA,gyhh5,NA,,gywm5,NA,gych5,NA,gymn5,NA,gyhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gytn5,,,Completed,"Final,Key findings",AD,17-Jan-17,,All Women,0,0,2014.5
990,Y,Y,4438,360,IDN,Indonesia,Indonesia,2000,2000,NA,MICS2,MICS,Indonesia 2000 Multiple Indicator Cluster Survey,2000 MICS,id2,Indonesia 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,idhh2,NA,,idwm2,NA,idch2,NA,,NA,idhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2000.5
1060,Y,Y,4439,368,IRQ,Iraq,Iraq,2000,2000,NA,MICS2,MICS,Iraq 2000 Multiple Indicator Cluster Survey,2000 MICS,ir2,Iraq 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,irhh2,NA,,irwm2,NA,irch2,NA,,NA,irhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-09-01,2000-09-26,2000.703979
1070,Y,Y,151,368,IRQ,Iraq,Iraq,2006,2006,NA,MICS3,MICS,Iraq 2006 Multiple Indicator Cluster Survey,2006 MICS,ir3,Iraq 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,irhh3,NA,irbh3,irwm3,NA,irch3,NA,,NA,irhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-02-01,2006-06-30,2006.290039
1080,Y,Y,5334,368,IRQ,Iraq,Iraq,2011,2011,NA,MICS4,MICS,Iraq 2011 Multiple Indicator Cluster Survey,2011 MICS,ir4,Iraq 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,irhh4,NA,irbh4,irwm4,NA,irch4,NA,,NA,irhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2011-02-13,2011-03-18,2011.160034
1100,Y,Y,122,388,JAM,Jamaica,Jamaica,2005,2005,NA,MICS3,MICS,Jamaica 2005 Multiple Indicator Cluster Survey,2005 MICS,ja3,Jamaica 2005 MICS,2005,2005,2005.5,NA,NA,,NA,NA,jahh3,NA,,jawm3,NA,jach3,NA,,NA,jahl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-10-10,2005-11-30,2005.843994
1110,Y,Y,5005,388,JAM,Jamaica,Jamaica,2011,2011,NA,MICS4,MICS,Jamaica 2011 Multiple Indicator Cluster Survey,2011 MICS ,ja4,Jamaica 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,jahh4,NA,,jawm4,NA,jach4,NA,,NA,jahl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2011-01-03,2011-03-15,2011.099976
1150,Y,Y,1894,404,KEN,Kenya,Kenya,2000,2000,NA,MICS2,MICS,Kenya 2000 Multiple Indicator Cluster Survey,2000 MICS,ke2,Kenya 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,kehh2,NA,,kewm2,NA,kech2,NA,,NA,kehl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Preliminary,,,,Missing Marital Status,2000-09-18,2000-10-08,2000.73999
1120,Y,Y,1882,398,KAZ,Kazakhstan,Kazakhstan,2006,2006,NA,MICS3,MICS,Kazakhstan 2006 Multiple Indicator Cluster Survey,2006 MICS,kk3,Kazakhstan 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,kkhh3,NA,,kkwm3,NA,kkch3,NA,,NA,kkhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-01-01,2006-03-31,2006.123047
1130,Y,Y,5006,398,KAZ,Kazakhstan,Kazakhstan,2010,2011,NA,MICS4,MICS,Kazakhstan 2010-2011 Multiple Indicator Cluster Survey,2010-2011 MICS,kk4,Kazakhstan 2010-2011 MICS,2010,2011,2011,NA,NA,,NA,NA,kkhh4,NA,,kkwm4,NA,kkch4,NA,kkmn4,NA,kkhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-11-01,2011-01-31,2010.959961
1140,Y,Y,5666,398,KAZ,Kazakhstan,Kazakhstan,2015,2015,NA,MICS5,MICS,Kazakhstan 2015 Multiple Indicator Cluster Survey,2015 MICS,kk5,Kazakhstan 2015 MICS,2015,2015,2015.5,NA,NA,,NA,NA,kkhh5,NA,,kkwm5,NA,kkch5,NA,,NA,kkhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,01-Feb-17,,All Women,2015-09-15,2015-11-15,2015.790039
540,Y,Y,1941,174,COM,Comoros,Comoros,2000,2000,NA,MICS2,MICS,Comoros 2000 Multiple Indicator Cluster Survey,2000 MICS,km2,Comoros 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,kmhh2,NA,,kmwm2,NA,kmch2,NA,,NA,kmhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-10-05,2000-11-20,2000.827026
